"dataset","configuration","seed","calibration","coverage","retained_images","selective_risk_pct","confidence_threshold"
"NPD-Rice-COCO-43","flat","2035","raw","0.9651773277617057","9008","0.03330373001776199","0.9997716996479059"
"NPD-Rice-COCO-43","flat","2035","raw","0.970106075216972","9054","0.04417936823503424","0.9992198345722431"
"NPD-Rice-COCO-43","flat","2035","raw","0.9751419693560485","9101","0.04395121415229096","0.9973980259108164"
"NPD-Rice-COCO-43","flat","2035","raw","0.9800707168113146","9147","0.08746036952006123","0.994428002012797"
"NPD-Rice-COCO-43","flat","2035","raw","0.9851066109503911","9194","0.14139656297585382","0.9857900426924892"
"NPD-Rice-COCO-43","flat","2035","raw","0.9900353584056574","9240","0.20562770562770563","0.9647657137541785"
"NPD-Rice-COCO-43","flat","2035","raw","0.9950712525447337","9287","0.30149671583934534","0.8101834164742299"
"NPD-Rice-COCO-43","flat","2035","raw","1.0","9333","0.5893067609557484","0.4480029177628716"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.009964641594342655","93","0.0","0.9999999165532073"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.01500053573341905","140","0.0","0.9999998836392852"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.01992928318868531","186","0.0","0.9999998233550896"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.024965177327761705","233","0.0","0.9999997545114293"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.029893924783027964","279","0.0","0.9999996880446117"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.034822672238294224","325","0.0","0.9999996137073777"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.03985856637737062","372","0.0","0.9999995227004872"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.04478731383263688","418","0.0","0.9999994194557673"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.049823207971713274","465","0.0","0.9999993419887878"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.05475195542697953","511","0.0","0.9999992537940384"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.05978784956605593","558","0.0","0.9999991829831174"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.0647165970213222","604","0.0","0.999999109235579"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.06964534447658845","650","0.0","0.9999990257340587"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.07468123861566485","697","0.0","0.9999989510325883"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.0796099860709311","743","0.0","0.9999988590534009"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.0846458802100075","790","0.0","0.9999987913057108"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.08957462766527376","836","0.0","0.9999987394078086"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.09461052180435016","883","0.0","0.9999986509784955"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.09953926925961641","929","0.0","0.9999985569038943"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.10457516339869281","976","0.0","0.9999984845683171"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.10950391085395907","1022","0.0","0.999998381369631"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.11443265830922533","1068","0.0","0.9999983014085536"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.11946855244830172","1115","0.0","0.9999982188568127"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.12439729990356799","1161","0.0","0.9999981334907424"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.1294331940426444","1208","0.0","0.9999980456055824"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.13436194149791064","1254","0.0","0.999997970023946"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.13939783563698704","1301","0.0","0.9999978778059706"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.1443265830922533","1347","0.0","0.9999977596311658"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.14925533054751955","1393","0.0","0.9999976789140119"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.15429122468659595","1440","0.0","0.9999975832018175"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.1592199721418622","1486","0.0","0.9999975036319195"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.1642558662809386","1533","0.0","0.9999974113770392"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.16918461373620486","1579","0.0","0.9999973059145367"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.17422050787528126","1626","0.0","0.9999972219479663"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.1791492553305475","1672","0.0","0.9999971219133044"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.18407800278581377","1718","0.0","0.9999970024419497"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.18911389692489017","1765","0.0","0.9999968920275778"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.19404264438015642","1811","0.0","0.9999967554878211"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.19907853851923282","1858","0.0","0.9999966216655977"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2040072859744991","1904","0.0","0.9999965130256517"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.20904318011357548","1951","0.0","0.9999963885246094"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.21397192756884176","1997","0.0","0.9999962758570943"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.218900675024108","2043","0.0","0.9999961479388445"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2239365691631844","2090","0.0","0.9999960295828068"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.22886531661845066","2136","0.0","0.9999958807088998"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.23390121075752707","2183","0.0","0.9999957299120373"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.23882995821279332","2229","0.0","0.9999955691657482"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.24386585235186972","2276","0.0","0.9999953499861218"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.24879459980713597","2322","0.0","0.999995190255526"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.25372334726240225","2368","0.0","0.9999949949347249"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2587592414014786","2415","0.0","0.9999948462496445"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2636879888567449","2461","0.0","0.9999946706838843"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2687238829958213","2508","0.0","0.99999448014556"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.27365263045108756","2554","0.0","0.9999942861966259"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2786885245901639","2601","0.0","0.9999941048143676"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2836172720454302","2647","0.0","0.9999938860884983"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.28854601950069647","2693","0.0","0.9999936525622042"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2935819136397729","2740","0.0","0.9999933963685073"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.2985106610950391","2786","0.0","0.9999931674231304"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3035465552341155","2833","0.0","0.9999929432787925"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3084753026893818","2879","0.0","0.9999926810071722"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3135111968284582","2926","0.0","0.9999924616677379"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3184399442837244","2972","0.0","0.9999921943773825"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3233686917389907","3018","0.0","0.9999920056841227"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3284045858780671","3065","0.0","0.9999917582856995"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3333333333333333","3111","0.0","0.9999915049908294"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3383692274724097","3158","0.0","0.9999912703027617"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.343297974927676","3204","0.0","0.9999910246944917"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3483338690667524","3251","0.0","0.9999908113396152"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3532626165220186","3297","0.0","0.9999906017013886"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3581913639772849","3343","0.0","0.9999903301197947"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3632272581163613","3390","0.0","0.9999900497425416"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.36815600557162753","3436","0.0","0.9999897607732371"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.37319189971070393","3483","0.0","0.9999894754510102"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3781206471659702","3529","0.0","0.9999891790907695"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3831565413050466","3576","0.0","0.9999888329401797"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.38808528876031284","3622","0.0","0.9999884843468575"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3930140362155791","3668","0.0","0.9999881102303423"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.3980499303546555","3715","0.0","0.9999877781425135"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.4029786778099218","3761","0.0","0.9999874299192719"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.4080145719489982","3808","0.0","0.9999869835827848"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.41294331940426443","3854","0.0","0.9999864994035744"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.41797921354334083","3901","0.0","0.999986190450632"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.4229079609986071","3947","0.0","0.999985624111033"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.42783670845387334","3993","0.0","0.9999852435068298"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.43287260259294974","4040","0.0","0.9999847915976638"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.437801350048216","4086","0.0","0.9999843552979727"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.4428372441872924","4133","0.0","0.999983906891741"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.44776599164255865","4179","0.0","0.9999835227145487"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.45280188578163505","4226","0.0","0.9999831222938736"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.45773063323690133","4272","0.0","0.999982528067699"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.46276652737597773","4319","0.0","0.9999821333541347"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.46769527483124396","4365","0.0","0.9999816339535713"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.47262402228651024","4411","0.0","0.9999810521333866"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.47765991642558664","4458","0.0","0.9999806549989315"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.48258866388085286","4504","0.0","0.9999802029417443"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.48762455801992927","4551","0.0","0.9999796220062173"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.49255330547519555","4597","0.0","0.9999791449916863"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.49758919961427195","4644","0.0","0.999978486507377"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5025179470695382","4690","0.0","0.9999779236317379"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5074466945248045","4736","0.0","0.9999773612985"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5124825886638809","4783","0.0","0.9999767995389126"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5174113361191471","4829","0.0","0.9999761939702411"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5224472302582235","4876","0.0","0.9999754377675465"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5273759777134898","4922","0.0","0.9999748244448714"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5324118718525661","4969","0.0","0.9999741984181916"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5373406193078324","5015","0.0","0.9999737651396173"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5422693667630987","5061","0.0","0.9999729575237263"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5473052609021751","5108","0.0","0.9999722896156931"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5522340083574413","5154","0.0","0.9999715732247745"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5572699024965178","5201","0.0","0.9999706362029087"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.562198649951784","5247","0.0","0.9999696888196852"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5672345440908604","5294","0.0","0.9999687538978572"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5721632915461267","5340","0.0","0.9999678597640201"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5770920390013929","5386","0.0","0.9999669001727144"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5821279331404693","5433","0.0","0.9999660231573472"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5870566805957356","5479","0.0","0.9999651126544161"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5920925747348119","5526","0.0","0.9999641852768006"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.5970213221900782","5572","0.0","0.9999631665583698"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6020572163291547","5619","0.0","0.9999621501677847"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6069859637844208","5665","0.0","0.9999612519280364"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6119147112396871","5711","0.0","0.9999599349393563"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6169506053787636","5758","0.0","0.999958915784975"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6218793528340298","5804","0.0","0.9999577524360733"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6269152469731062","5851","0.0","0.9999569219505414"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6318439944283725","5897","0.0","0.9999557518849983"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6368798885674488","5944","0.0","0.9999545860270593"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6418086360227151","5990","0.0","0.9999530071022688"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6467373834779814","6036","0.0","0.9999516381884672"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6517732776170577","6083","0.0","0.9999502369852694"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.656702025072324","6129","0.0","0.9999489752793721"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6617379192114005","6176","0.0","0.9999470259634277"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6666666666666666","6222","0.0","0.999945421490387"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6717025608057431","6269","0.0","0.999944305788264"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6766313082610094","6315","0.0","0.999942766982022"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6815600557162755","6361","0.0","0.9999408955787233"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.686595949855352","6408","0.0","0.9999389246742844"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6915246973106183","6454","0.0","0.9999372759642394"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.6965605914496946","6501","0.0","0.9999354587907072"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7014893389049609","6547","0.0","0.9999339201071656"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7065252330440372","6594","0.0","0.9999315888906697"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7114539804993035","6640","0.0","0.999930065854062"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7163827279545698","6686","0.0","0.9999284208284116"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7214186220936462","6733","0.0","0.9999264436133185"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7263473695489124","6779","0.0","0.9999239889508219"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7313832636879889","6826","0.0","0.9999212041915624"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7363120111432551","6872","0.0","0.9999177329114308"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7413479052823315","6919","0.0","0.9999143050307974"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7462766527375978","6965","0.0","0.9999115974301697"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7512054001928641","7011","0.0","0.9999087410849742"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7562412943319404","7058","0.0","0.999905419326465"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7611700417872067","7104","0.0","0.9999014801976025"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.766205935926283","7151","0.0","0.9998984154152903"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7711346833815493","7197","0.0","0.9998943435454528"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7761705775206257","7244","0.0","0.9998900231769522"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.781099324975892","7290","0.0","0.9998860787267133"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7860280724311582","7336","0.0","0.9998812820720335"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7910639665702347","7383","0.0","0.999876894754952"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.7959927140255009","7429","0.0","0.9998723297470667"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8010286081645773","7476","0.0","0.9998675294560073"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8059573556198436","7522","0.0","0.9998620612090622"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.81099324975892","7569","0.0","0.9998555939187911"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8159219972141862","7615","0.0","0.9998497242242281"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8209578913532626","7662","0.0","0.9998432598561665"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8258866388085289","7708","0.0","0.9998370111290091"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8308153862637951","7754","0.0","0.9998314778844123"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8358512804028715","7801","0.0","0.9998235040214748"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8407800278581378","7847","0.0","0.99981513246701"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8458159219972142","7894","0.0","0.9998072734153173"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8507446694524804","7940","0.0","0.999798490038532"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8557805635915569","7987","0.0","0.9997873011138318"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8607093110468231","8033","0.0","0.9997746415497206"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8656380585020894","8079","0.0","0.9997612452265765"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8706739526411658","8126","0.0","0.9997433120166558"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.875602700096432","8172","0.0","0.9997251566620202"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8806385942355084","8219","0.0","0.99970512255684"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8855673416907747","8265","0.0","0.9996787283898527"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.890603235829851","8312","0.0","0.999658655907907"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.8955319832851173","8358","0.0","0.9996288654928297"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9004607307403836","8404","0.0","0.9995902624551778"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.90549662487946","8451","0.011832919181161992","0.9995551900343296"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9104253723347262","8497","0.011768859597505002","0.9995066122844453"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9154612664738027","8544","0.011704119850187267","0.9994599599980512"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9203900139290689","8590","0.011641443538998836","0.9993817050312717"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9254259080681453","8637","0.01157809424568716","0.9992864118454112"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9303546555234116","8683","0.011516756881262236","0.9991504669683053"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9352834029786778","8729","0.011456065986940085","0.998940723931281"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9403192971177542","8776","0.011394712853236098","0.9986932403097339"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9452480445730205","8822","0.011335298118340512","0.9984404588552886"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9502839387120968","8869","0.011275228323373548","0.9978370540099476"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9552126861673631","8915","0.011217049915872124","0.9968688439114977"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9602485803064396","8962","0.01115822361080116","0.9941016827720145"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9651773277617057","9008","0.03330373001776199","0.9877310328201776"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.970106075216972","9054","0.04417936823503424","0.9794465191181787"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9751419693560485","9101","0.0549390176903637","0.9585987005130181"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9800707168113146","9147","0.07652782333005356","0.934863095040333"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9851066109503911","9194","0.14139656297585382","0.898749505726981"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9900353584056574","9240","0.19480519480519481","0.8302670690732448"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","0.9950712525447337","9287","0.3122644556907505","0.6663891709958464"
"NPD-Rice-COCO-43","flat","2035","temperature_scaled","1.0","9333","0.5893067609557484","0.3765118713178224"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.009964641594342655","93","0.0","0.9999999999969349"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.01500053573341905","140","0.0","0.9999999999951339"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.01992928318868531","186","0.0","0.9999999999934377"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.024965177327761705","233","0.0","0.9999999999911218"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.029893924783027964","279","0.0","0.9999999999886879"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.034822672238294224","325","0.0","0.9999999999859055"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.03985856637737062","372","0.0","0.9999999999828646"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.04478731383263688","418","0.0","0.9999999999798577"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.049823207971713274","465","0.0","0.9999999999772597"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.05475195542697953","511","0.0","0.9999999999724944"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.05978784956605593","558","0.0","0.9999999999660685"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.0647165970213222","604","0.0","0.9999999999600444"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.06964534447658845","650","0.0","0.9999999999530851"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.07468123861566485","697","0.0","0.9999999999432487"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.0796099860709311","743","0.0","0.999999999932816"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.0846458802100075","790","0.0","0.9999999999206541"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.08957462766527376","836","0.0","0.9999999999092348"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.09461052180435016","883","0.0","0.9999999998985976"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.09953926925961641","929","0.0","0.9999999998849158"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.10457516339869281","976","0.0","0.9999999998686959"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.10950391085395907","1022","0.0","0.9999999998531484"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.11443265830922533","1068","0.0","0.9999999998278866"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.11946855244830172","1115","0.0","0.99999999980501"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.12439729990356799","1161","0.0","0.9999999997788773"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.1294331940426444","1208","0.0","0.9999999997569633"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.13436194149791064","1254","0.0","0.9999999997291058"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.13939783563698704","1301","0.0","0.9999999997025588"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.1443265830922533","1347","0.0","0.9999999996663058"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.14925533054751955","1393","0.0","0.9999999996341513"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.15429122468659595","1440","0.0","0.9999999995981377"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.1592199721418622","1486","0.0","0.999999999559307"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.1642558662809386","1533","0.0","0.9999999995095132"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.16918461373620486","1579","0.0","0.9999999994595565"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.17422050787528126","1626","0.0","0.9999999993957975"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.1791492553305475","1672","0.0","0.9999999993444175"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.18407800278581377","1718","0.0","0.9999999993015443"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.18911389692489017","1765","0.0","0.9999999992293951"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.19404264438015642","1811","0.0","0.9999999991684418"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.19907853851923282","1858","0.0","0.9999999990960404"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.2040072859744991","1904","0.0","0.9999999990133139"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.20904318011357548","1951","0.0","0.9999999989347212"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.21397192756884176","1997","0.0","0.9999999988536372"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.218900675024108","2043","0.0","0.9999999987728239"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.2239365691631844","2090","0.0","0.9999999986939447"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.22886531661845066","2136","0.0","0.9999999986004366"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.23390121075752707","2183","0.0","0.9999999985125061"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.23882995821279332","2229","0.0","0.9999999983912609"
"NPD-Rice-COCO-43","dual_none","2026","raw","0.24386585235186972","2276","0.0","0.999999998281508"
